  4067.  2.3225E-15  4.9655E-12
  4066.  2.322E-15  4.981E-12
  4065.  2.322E-15  4.9965E-12
  4064.  2.322E-15  5.012E-12
  4063.  2.3215E-15  5.0275E-12
  4062.  2.321E-15  5.043E-12
  4061.  2.321E-15  5.059E-12
  4060.  2.321E-15  5.075E-12
  4059.  2.3205E-15  5.091E-12
  4058.  2.32E-15  5.107E-12
  4057.  2.32E-15  5.123E-12
  4056.  2.32E-15  5.139E-12
  4055.  2.3195E-15  5.1555E-12
  4054.  2.319E-15  5.172E-12
  4053.  2.319E-15  5.188E-12
  4052.  2.319E-15  5.204E-12
  4051.  2.3185E-15  5.2205E-12
  4050.  2.318E-15  5.237E-12
  4049.  2.318E-15  5.2535E-12
  4048.  2.318E-15  5.27E-12
  4047.  2.318E-15  5.287E-12
  4046.  2.318E-15  5.304E-12
  4045.  2.3175E-15  5.3205E-12
  4044.  2.317E-15  5.337E-12
  4043.  2.317E-15  5.354E-12
  4042.  2.317E-15  5.371E-12
  4041.  2.3165E-15  5.3885E-12
  4040.  2.316E-15  5.406E-12
  4039.  2.316E-15  5.423E-12
  4038.  2.316E-15  5.44E-12
  4037.  2.3155E-15  5.457E-12
  4036.  2.315E-15  5.474E-12
  4035.  2.315E-15  5.492E-12
  4034.  2.315E-15  5.51E-12
  4033.  2.3145E-15  5.5275E-12
  4032.  2.314E-15  5.545E-12
  4031.  2.314E-15  5.5625E-12
  4030.  2.314E-15  5.58E-12
  4029.  2.3135E-15  5.598E-12
  4028.  2.313E-15  5.616E-12
  4027.  2.313E-15  5.634E-12
  4026.  2.313E-15  5.652E-12
  4025.  2.313E-15  5.67E-12
  4024.  2.313E-15  5.688E-12
  4023.  2.3125E-15  5.7065E-12
  4022.  2.312E-15  5.725E-12
  4021.  2.312E-15  5.743E-12
  4020.  2.312E-15  5.761E-12
  4019.  2.3115E-15  5.7795E-12
  4018.  2.311E-15  5.798E-12
  4017.  2.311E-15  5.817E-12
  4016.  2.311E-15  5.836E-12
  4015.  2.3105E-15  5.8545E-12
  4014.  2.31E-15  5.873E-12
  4013.  2.31E-15  5.892E-12
  4012.  2.31E-15  5.911E-12
  4011.  2.3095E-15  5.93E-12
  4010.  2.309E-15  5.949E-12
  4009.  2.309E-15  5.9685E-12
  4008.  2.309E-15  5.988E-12
  4007.  2.309E-15  6.0075E-12
  4006.  2.309E-15  6.027E-12
  4005.  2.3085E-15  6.0465E-12
  4004.  2.308E-15  6.066E-12
  4003.  2.308E-15  6.0855E-12
  4002.  2.308E-15  6.105E-12
  4001.  2.3075E-15  6.125E-12
  4000.  2.307E-15  6.145E-12
  3999.  2.307E-15  6.165E-12
  3998.  2.307E-15  6.185E-12
  3997.  2.3065E-15  6.205E-12
  3996.  2.306E-15  6.225E-12
  3995.  2.306E-15  6.245E-12
  3994.  2.306E-15  6.265E-12
  3993.  2.306E-15  6.2855E-12
  3992.  2.306E-15  6.306E-12
  3991.  2.3055E-15  6.327E-12
  3990.  2.305E-15  6.348E-12
  3989.  2.305E-15  6.3685E-12
  3988.  2.305E-15  6.389E-12
  3987.  2.3045E-15  6.41E-12
  3986.  2.304E-15  6.431E-12
  3985.  2.304E-15  6.452E-12
  3984.  2.304E-15  6.473E-12
  3983.  2.304E-15  6.494E-12
  3982.  2.304E-15  6.515E-12
  3981.  2.3035E-15  6.5365E-12
  3980.  2.303E-15  6.558E-12
  3979.  2.303E-15  6.5795E-12
  3978.  2.303E-15  6.601E-12
  3977.  2.3025E-15  6.623E-12
  3976.  2.302E-15  6.645E-12
  3975.  2.302E-15  6.6665E-12
  3974.  2.302E-15  6.688E-12
  3973.  2.3015E-15  6.71E-12
  3972.  2.301E-15  6.732E-12
  3971.  2.301E-15  6.7545E-12
  3970.  2.301E-15  6.777E-12
  3969.  2.301E-15  6.7995E-12
  3968.  2.301E-15  6.822E-12
  3967.  2.3005E-15  6.8445E-12
  3966.  2.3E-15  6.867E-12
  3965.  2.3E-15  6.8895E-12
  3964.  2.3E-15  6.912E-12
  3963.  2.3E-15  6.935E-12
  3962.  2.3E-15  6.958E-12
  3961.  2.2995E-15  6.981E-12
  3960.  2.299E-15  7.004E-12
  3959.  2.299E-15  7.0275E-12
  3958.  2.299E-15  7.051E-12
  3957.  2.2985E-15  7.0745E-12
  3956.  2.298E-15  7.098E-12
  3955.  2.298E-15  7.1215E-12
  3954.  2.298E-15  7.145E-12
  3953.  2.298E-15  7.1685E-12
  3952.  2.298E-15  7.192E-12
  3951.  2.2975E-15  7.216E-12
  3950.  2.297E-15  7.24E-12
  3949.  2.297E-15  7.2645E-12
  3948.  2.297E-15  7.289E-12
  3947.  2.2965E-15  7.313E-12
  3946.  2.296E-15  7.337E-12
  3945.  2.296E-15  7.3615E-12
  3944.  2.296E-15  7.386E-12
  3943.  2.296E-15  7.411E-12
  3942.  2.296E-15  7.436E-12
  3941.  2.2955E-15  7.461E-12
  3940.  2.295E-15  7.486E-12
  3939.  2.295E-15  7.511E-12
  3938.  2.295E-15  7.536E-12
  3937.  2.2945E-15  7.5615E-12
  3936.  2.294E-15  7.587E-12
  3935.  2.294E-15  7.6125E-12
  3934.  2.294E-15  7.638E-12
  3933.  2.294E-15  7.6635E-12
  3932.  2.294E-15  7.689E-12
  3931.  2.2935E-15  7.715E-12
  3930.  2.293E-15  7.741E-12
  3929.  2.293E-15  7.767E-12
  3928.  2.293E-15  7.793E-12
  3927.  2.293E-15  7.8195E-12
  3926.  2.293E-15  7.846E-12
  3925.  2.2925E-15  7.8725E-12
  3924.  2.292E-15  7.899E-12
  3923.  2.292E-15  7.9255E-12
  3922.  2.292E-15  7.952E-12
  3921.  2.292E-15  7.979E-12
  3920.  2.292E-15  8.006E-12
  3919.  2.2915E-15  8.033E-12
  3918.  2.291E-15  8.06E-12
  3917.  2.291E-15  8.0875E-12
  3916.  2.291E-15  8.115E-12
  3915.  2.291E-15  8.1425E-12
  3914.  2.291E-15  8.17E-12
  3913.  2.2905E-15  8.198E-12
  3912.  2.29E-15  8.226E-12
  3911.  2.29E-15  8.254E-12
  3910.  2.29E-15  8.282E-12
  3909.  2.2895E-15  8.3105E-12
  3908.  2.289E-15  8.339E-12
  3907.  2.289E-15  8.3675E-12
  3906.  2.289E-15  8.396E-12
  3905.  2.289E-15  8.4245E-12
  3904.  2.289E-15  8.453E-12
  3903.  2.2885E-15  8.482E-12
  3902.  2.288E-15  8.511E-12
  3901.  2.288E-15  8.54E-12
  3900.  2.288E-15  8.569E-12
  3899.  2.288E-15  8.5985E-12
  3898.  2.288E-15  8.628E-12
  3897.  2.2875E-15  8.6575E-12
  3896.  2.287E-15  8.687E-12
  3895.  2.287E-15  8.717E-12
  3894.  2.287E-15  8.747E-12
  3893.  2.287E-15  8.777E-12
  3892.  2.287E-15  8.807E-12
  3891.  2.2865E-15  8.8375E-12
  3890.  2.286E-15  8.868E-12
  3889.  2.286E-15  8.8985E-12
  3888.  2.286E-15  8.929E-12
  3887.  2.286E-15  8.9595E-12
  3886.  2.286E-15  8.99E-12
  3885.  2.2855E-15  9.021E-12
  3884.  2.285E-15  9.052E-12
  3883.  2.285E-15  9.0835E-12
  3882.  2.285E-15  9.115E-12
  3881.  2.285E-15  9.1465E-12
  3880.  2.285E-15  9.178E-12
  3879.  2.2845E-15  9.21E-12
  3878.  2.284E-15  9.242E-12
  3877.  2.284E-15  9.274E-12
  3876.  2.284E-15  9.306E-12
  3875.  2.284E-15  9.3385E-12
  3874.  2.284E-15  9.371E-12
  3873.  2.2835E-15  9.4035E-12
  3872.  2.283E-15  9.436E-12
  3871.  2.283E-15  9.469E-12
  3870.  2.283E-15  9.502E-12
  3869.  2.283E-15  9.535E-12
  3868.  2.283E-15  9.568E-12
  3867.  2.2825E-15  9.6015E-12
  3866.  2.282E-15  9.635E-12
  3865.  2.282E-15  9.6685E-12
  3864.  2.282E-15  9.702E-12
  3863.  2.282E-15  9.736E-12
  3862.  2.282E-15  9.77E-12
  3861.  2.282E-15  9.804E-12
  3860.  2.282E-15  9.838E-12
  3859.  2.2815E-15  9.8725E-12
  3858.  2.281E-15  9.907E-12
  3857.  2.281E-15  9.942E-12
  3856.  2.281E-15  9.977E-12
  3855.  2.281E-15  1.00135E-11
  3854.  2.281E-15  1.005E-11
  3853.  2.2805E-15  1.0085E-11
  3852.  2.28E-15  1.012E-11
  3851.  2.28E-15  1.0155E-11
  3850.  2.28E-15  1.019E-11
  3849.  2.28E-15  1.0225E-11
  3848.  2.28E-15  1.026E-11
  3847.  2.2795E-15  1.0295E-11
  3846.  2.279E-15  1.033E-11
  3845.  2.279E-15  1.037E-11
  3844.  2.279E-15  1.041E-11
  3843.  2.279E-15  1.0445E-11
  3842.  2.279E-15  1.048E-11
  3841.  2.279E-15  1.0515E-11
  3840.  2.279E-15  1.055E-11
  3839.  2.2785E-15  1.059E-11
  3838.  2.278E-15  1.063E-11
  3837.  2.278E-15  1.0665E-11
  3836.  2.278E-15  1.07E-11
  3835.  2.278E-15  1.074E-11
  3834.  2.278E-15  1.078E-11
  3833.  2.2775E-15  1.082E-11
  3832.  2.277E-15  1.086E-11
  3831.  2.277E-15  1.0895E-11
  3830.  2.277E-15  1.093E-11
  3829.  2.277E-15  1.097E-11
  3828.  2.277E-15  1.101E-11
  3827.  2.277E-15  1.105E-11
  3826.  2.277E-15  1.109E-11
  3825.  2.2765E-15  1.113E-11
  3824.  2.276E-15  1.117E-11
  3823.  2.276E-15  1.121E-11
  3822.  2.276E-15  1.125E-11
  3821.  2.276E-15  1.129E-11
  3820.  2.276E-15  1.133E-11
  3819.  2.276E-15  1.137E-11
  3818.  2.276E-15  1.141E-11
